AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,12,6,CSX ,105075,,,    ,          ,12,6,CSX ,105075,,1,624797F,12,6,21,12,15,AM,EAST TAMPA          ,HILLSBOROUGH        ,12,3,,TAMPA               ,SR 45/US 41,30,A,2,3,1,1,2,4,72,4,3,1,1,YARD LEAD           ,1,2,86,5,R,1,1,1,2,1,2,2,5,8,6000,2,1,0,1,1,2,1,1,,0,  ,1030611,215,,2012,                    ,Y,57,12C057,4,,,, , ,27,1,2,                    ,                    ,0,1,0,0,0,0,HIGHWAY USER FAILED TO COMPLY WITH ROAD CROSSING WARNING DEVICES AND COLLIDED WITH O84620 LEAD LOCOM,OTIVE CSXT 4677. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR, XING SYMBOLS).,,,TAMPA TERMINAL      ,B,2,2,
,12,6,UP  ,0612LA017,,,    ,          ,12,6,UP  ,0612LA017,,1,750603S,12,6,26,11,45,PM,PAL JUNCTION        ,LOS ANGELES         ,6,7,,PALMDALE            ,PALMDALE BLVD/SR 138,,K,2,3,1,1,1,4,70,4,1,1,1,SINGLE MAIN         ,5,2,83,37,R,2,1,1,1,1, ,2,1,8,, , ,0,1,0,2,1,1,,0,  ,103050607,201,,2012,                    ,Y,37,06C037,4,,,, , ,49,1,2,                    ,                    ,0,1,0,0,0,0,HIGHWAY USER'S ACTIONS: WENT AROUND THE GATE - MOVING.  PEDESTRIAN WAS WALKING DOWN THE TRACKS PARAL,LEL WITH TRAIN.  PEDESTRIAN WALKED UPON THE CROSSING AND TRIED TO CROSS AND WAS CLIPPED BY THE TRAIN,.,,,MOJAVE SUB          ,A,1,2,
,12,6,UP  ,0612RS016,,,    ,          ,12,6,UP  ,0612RS016,,0,760982W,12,6,28,10,15,AM,NOTARB              ,MADERA              ,6,7,,MADERA              ,CLEVELAND AVENUE    ,0,D,4,1,1,1,1,4,76,2,1,1,1,SINGLE MAIN         ,4,4,117,44,R,2,1,1,1,1,3,2,4,8,5000,3,1,0,0,2,2,1,1,,0,  ,103050607,145,,2012,                    ,Y,39,06C039,4,,,, , ,72,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED).  TRAIN STRUCK AN UNOCCUPIED VE,HICLE BEING TOWED BY A MOTORHOME/NO INJURIES.,,,,FRESNO SUB          ,A,1,2,
,12,7,CSX ,106440,,,    ,          ,12,7,CSX ,106440,,1,625006U,12,7,28,5,20,PM,HAWTHORNE           ,ALACHUA             ,12,3,,HAWTHORNE           ,PRIVATE ROAD        ,8,J,4,3,1,1,1,4,95,2,1,1,1,SINGLE MAIN         ,4,2,47,45,E,2, ,1,2,2,2,2,3,8,35000,2,1,0,1,1,2,1,1,,0,  ,7,123,,2012,                    ,N,1,12C001,4,,,, , ,63,1,2,                    ,                    ,0,1,0,0,0,0,TRACTOR PULLING HAY BAILER CROSSED CROSSING WITHOUT STOPPING. TRACTOR CLEARED CROSSING BUT HAY BAILE,R WAS STRUCK BY Q44128.,,,,WILDWOOD            ,A,2,2,
,12,10,BNSF,SW1012200,,,    ,          ,12,10,BNSF,SW1012200,,0,025430G,12,10,4,6,26,PM,PHOENIX             ,MARICOPA            ,4,7,,PHOENIX             ,27TH AVENUE,0,A,1,2,1,1,1,2,94,3,2,1,1,SINGLE MAIN         ,2,4,54,11,E,4,1,1,1,2,2,2,4,8,2000,3,1,0,0,1,2,1,1,,0,  ,203,0,,2012,                    ,Y,13,04C013,4,,,, , ,55,2,2,                    ,                    ,0,0,0,0,0,0,,,,,,PHOENIX             ,A,1,2,
,12,2,BNSF,SW0212200,,,    ,          ,12,2,BNSF,SW0212200,,0,025373V,12,2,2,5,25,PM,WIKENBURG           ,MARICOPA            ,4,7,,WICKENBURG          ,YAVAPAI             ,5,B,3,3,1,1,2,2,51,4,2,1,1,SINGLE MAIN         ,3,2,16,28,R,4,1,1,2,2,2,2,7,8,2000,3,1,0,0,1,2,1,1,,0,  ,103,19,,2012,                    ,Y,13,04C013,4,,,, , ,  ,1,3,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN. ,,,,,PHOENIX             ,A,1,2,
K,12,12,ATK ,126442,,,    ,          ,12,12,CSX ,111026,,1,628168G,12,12,12,5,39,PM,DEERFIELD BEACH     ,BROWARD             ,12,3,,POMPANO BEACH       ,NW36STSAMPL  E,0,A,3,2,1,1,1,4,75,2,1,2,1,MAIN TRACK 1,4,2,8,79,E,2,1,1,2,1,2,2,4,8,19000,1,1,1,1,1,2,1,6,,1,  ,102030607,164,,2012,                    ,Y,11,12C011,4,,,, , ,56,1,68,                    ,                    ,1,0,0,1,0,0,"TRAIN 97 OPERATING WITH LOCOMOTIVES E/172-E/189 AND 10 CARS STRUCK AN AUTOMOBILE AT MP1001.29, NW 36","ST/SAMPLER RD CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $1,500.00.",,,,MIAMI               ,A,1,2,
K,12,12,ATK ,126513,,,    ,          ,12,12,CSX ,111229,,0,624304R,12,12,19,5,56,PM,TAMPA               ,POLK                ,12,3,,                    ,COUNTY LINE RD      ,0,C,3,2,1,1,1,4,68,3,1,2,1,SINGLE MAIN TRACK   ,4,2,11,40,E,1,1,1,1,2,2,2,4,8,1500,3,1,0,0,1,2,1,6,,0,  ,102030607,221,,2012,                    ,Y,105,12C105,4,,,, , ,54,1,176,                    ,                    ,0,0,0,0,0,0,TRAIN 92 OPERATING WITH LOCOMOTIVES E/172-E/189 AND 11 CARS STRUCK THE REAR END OF A TRACTOR-TRAILER,"TRUCK THAT WAS FOULING TRAIN RIGHT OF WAY AT MP A857.0, COUNTY LINE RD CROSSING.  AMTRAKS EQUIPMENT","DAMAGE IS $1,000.00.",,,LAKELAND            ,A,1,2,
,12,12,UP  ,1212DV007,,,    ,          ,12,12,UP  ,1212DV007,,1,804856D,12,12,12,1,50,PM,EATON               ,WELD                ,8,6,,EATON               ,COUNTY RD. 76,5,D,4,3,1,1,1,2,57,2,1,1,1,SINGLE MAIN         ,4,4,19,60,E,2, ,1, ,2,2,2,2,8,8500,2,1,0,1,1,2,1,1,,0,  ,807,52,,2012,                    ,Y,123,08C123,4,,,, , ,53,1,2,                    ,                    ,0,1,0,0,0,0,HIGHWAY USER'S ACTIONS:  STOPPED AND THEN PROCEEDED.,,,,,GREELEY SUB         ,A,1,2,
,12,4,CSX ,102994,,,    ,          ,12,4,CSX ,102994,,1,624696U,12,4,17,6,55,PM,BRADENTON           ,MANATEE             ,12,3,,BRADENTON           ,E 26TH AVE,2,M,3,3,1,1,2,4,75,2,1,1,1,SINGLE MAIN         ,1,2,10,5,E,2,1,1,2,2,2,2,1,8,100,2,1,0,1,1,2,1,1,,0,  ,1030611,500,,2012,                    ,Y,81,12C081,4,,,, , ,  ,1,3,                    ,                    ,0,1,0,0,0,0,O70617 OPERATING IN TROPICANA YARD AND WARNINGS AT THIS XING ACTIVIATE SOMETIME DUE TO SWITCHING OPE,"RATIONS, WHICH IS WHAT OCCURRED HERE. WHEN GATES CAME DOWN MOTORIST AND BICYCLIST, TRAVELING IN OPPO","SITE DIRECTIONS, TRIED TO GO AROUND GATES AND COLLIDED WITH EACHOTHER. THE O70617 WAS NOT COMING THR","U THE CROSSING,THEY JUST HAPPENED TO ACTIVATE WARNINGS AT CROSSING DURING THEIR SWITCHING OPERATION ",IN THE INDUSTRY WHEN INCIDENT OCCURED. DRIVERS AGE IS UNKNOWN. PROTECTION ALSO AT CROSSING: PAVEMENT,PALMETTO            ,A,2,2,
,12,10,NS  ,101618,,,    ,          ,12,10,NS  ,101618,,1,727498K,12,10,1,8,45,AM,DEMOPOLIS           ,MARENGO             ,1,3,,DEMOPOLIS           ,S STRAWBERRY STREET ,7,A,2,3,1,1,1,4,77,2,3,1,1,SINGLE MAIN TRACK   ,X,1,6,10,E,4, ,1,2,2,2,2,3,8,1000,3,1,0,1,1,2,1,1,,0,  ,7,43,,2012,                    ,Y,91,01C091,4,,,, , ,63,1,2,                    ,                    ,0,1,0,0,0,0,A36 STRUCK VEHICLE AT S. STRAWBERRY STREET.,,,,,ALABAMA             ,B,2,2,
,12,1,SCRT,1282012,,,    ,          ,12,1,SCRT,1282012,,16,833773T,12,1,28,4,9,PM,FRUITRIDGE STATION  ,SACRAMENTO          ,6,7,,SACRAMENTO          ,26TH AVE,15,A,3,3,D,1,1,4,60,2,1,D,1,BLUE LINE           ,3,0,2,41,R,2,1,2,2,2,2,2,1,1,10000,1,1,3,16,4,1,1,3,,3,  ,102030607,384,,2012,                    ,Y,67,06C067,4,,,, , ,62,1,60,                    ,                    ,3,1,0,0,0,15,AUTO TRAVELED INTO THE OPPOSITE LANE OF TRAFFIC AND AROUND THE LOWERED CROSSING GATE INTO THE PATH O,F THE APPROACHING TRAIN.  AUTO WAS TRAVELING EAST IN THE WESTBOUND LANE AND THE TRAIN WAS TRAVELING ,"SOUTH.  CROSSING ARMS, CROSSING AUDIBLE WARNINGS, CROSSING FLASHING LIGHTS WERE FUNCTIONING AS INTEN",DED.  TRAIN WAS FUNCTIONING AS INTENDED.  TRAIN OPERATOR WAS UNABLE TO STOP IN TIME.,,LR                  ,A,1,2,
,12,1,SCAX,12712,,,    ,          ,12,1,UP  ,XXX       ,,1,810880T,12,1,27,4,40,PM,INDUSTRY            ,LOS ANGELES         ,6,7,,INDUSTRY            ,FULLERTON ROAD      ,5,J,1,3,1,1,1,4,75,3,1,3,1,#1 MAIN,4,2,3,79,R,3,2,2,1,1,3,2,1,8,300,2,1,0,1,1,2,1,6,,0,  ,10306,56,,2012,                    ,Y,37,06C037,4,,,, , ,25,1,580,                    ,                    ,0,1,0,0,0,0,BICYCLIST WENT AROUND GATES AND WAS STRUCK BY TRAIN 404.,,,,,RIVERSIDE           ,A,1,1,
,12,3,LACZ,3952011224,,,    ,          ,12,3,LACZ,3952011224,,0,747875B,12,3,9,8,24,PM,COMPTON STATION     ,LOS ANGELES         ,6,7,,COMPTON             ,ELM                 ,35,K,2,3,1,1,1,4,58,4,1,2,1,2,3,1,3,35,E,2,1,1,1,1, ,2,8,8,,1, ,1,0,0,2,1,3,,0,  ,1020607,35,,2012,                    ,Y,37,06C037,4,,,, , ,48,1,250,                    ,                    ,1,0,0,0,0,0,SUICIDE (SHERIFF'S REPORT ATTACHED),,,,,METRO BLUE LINE     ,A,1,1,
,12,6,PCMZ,20120621B,,,    ,          ,12,6,PCMZ,20120621B,,0,754904B,12,6,21,4,43,PM,SAN MATEO           ,SAN MATEO           ,6,7,,SAN MATEO           ,5TH AVENUE,0,J,2,2,1,1,1,4,60,2,1,3,1,MAIN TRACK #2,4,1,5,30,R,2,1,2,1,2,3,2,4,8,0,1,1,1,0,1,2,1,6,,1,  ,10607,168,,2012,                    ,Y,81,06C081,4,,,, , ,  ,1,253,                    ,                    ,1,0,0,0,0,0,INDIVIDUAL RODE THEIR MOTORIZED SCOOTER INTO THE PATH OF THE TRAIN AT A HIGHWAY GRADE CROSSING RESUL,TING IN A FATALITY. HIS AGE IS UNKNOWN. HE IS YET TO BE INDENTIFIED.,,,,SYSTEM              ,A,2,2,
,12,12,UP  ,1212ST006,,,    ,          ,12,12,UP  ,1212ST006,,0,741377W,12,12,9,6,25,PM,ELOY                ,PINAL               ,4,7,,ELOY                ,BATTAGLIA ROAD      ,0,E,1,2,1,1,1,4,60,4,1,1,1,NO 2 MAIN,5,4,117,50,E,3,1,1,1,2,2,2,4,8,1000,3,2,0,0,0,2,1,1,,0,  ,103,70,,2012,                    ,Y,21,04C021,4,,,, , ,40,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS:  STOPPED ON CROSSING (BEFORE GATES DESCENDED).,,,,,GILA SUB            ,A,1,2,
,12,9,BNSF,SW0912200,,,    ,          ,12,9,BNSF,SW0912200,,0,025005F,12,9,22,3,55,AM,HOUCK               ,APACHE              ,4,7,,                    ,PRIVATE             ,0,D,2,2,1,1,1,2,44,4,1,1,1,MAIN 1 TRACK,5,5,86,52,E,3, ,1,2,2,2,2,4,8,2000,3,2,0,0,0,2,1,1,,0,  ,8,19,,2012,                    ,N,1,04C001,4,,,, , ,  ,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER AGE UNKNOWN.,,,,,GALLUP              ,A,1,2,
,12,3,UP  ,0312ST010,,,    ,          ,12,3,UP  ,0312ST010,,1,741416K,12,3,21,9,5,AM,MAGMA               ,PINAL               ,4,7,,                    ,ARIZONA FARMS RD    ,40,A,3,3,1,2,2,2,46,2,1,1,1,SINGLE MAIN         ,4,3,45,45,E,3,1,1, ,1,2,2,1,8,7000,2,1,0,1,1,2,1,1,,0,  ,1030607,54,,2012,                    ,Y,21,04C021,4,,,, , ,30,2,3,                    ,                    ,0,1,0,0,0,0,HIGHWAY USER'S ACTIONS: WENT AROUND THE GATE - MOVING.,,,,,PHOENIX SUB         ,A,1,2,
,12,3,BNSF,SW0312200,,,    ,          ,12,3,BNSF,SW0312200,,1,025435R,12,3,10,9,55,AM,PHOENIX             ,MARICOPA            ,4,7,,PHOENIX             ,PRIVATE             ,5,J,3,3,6,1,1,4,63,2,1,8,1,SINGLE MAIN         ,2,1,0,17,E,3, ,1,2,2,2,2,3,8,2000,2,1,0,1,1,2,1,1,,0,  ,7,0,,2012,                    ,N,13,04C013,4,,,, , ,44,1,3,                    ,                    ,0,1,0,0,0,0,,,,,,PHOENIX             ,A,2,2,
,12,12,CSX ,110930,,,    ,          ,12,12,CSX ,110930,,0,279423Y,12,12,11,4,50,PM,AUGUSTA             ,RICHMOND            ,13,3,,AUGUSTA             ,12TH ST,5,A,4,3,1,1,1,2,58,2,1,1,1,SINGLE MAIN         ,1,2,46,10,E,2,1,1,1,1,2,2,3,8,1500,3,1,0,0,2,2,1,1,,0,  ,20306,241,,2012,                    ,Y,245,13C245,4,,,, , ,  ,2,2,                    ,                    ,0,0,0,0,0,0,Q46111 WAS IN ROUTE TOWARDS THE GEORGIA ROAD WHEN THEY STRUCK A VEHICLE THAT WAS FOULING THE TRACKS,FROM TRYING TO BEAT THE TRAIN TO GET TO THE TRAFFIC LIGHT. MOTORIST AGE UNKNOWN. PROTECTION ALSO AT ,CROSSING: PAVEMENT MARKINGS (STOP LINES).,,,AUGUSTA             ,A,1,1,
,12,9,UP  ,0912RS003,,,    ,          ,12,9,UP  ,0912RS003,,0,757332M,12,9,1,4,55,PM,FRESNO              ,FRESNO              ,6,7,,FRESNO              ,MONO STREET         ,,K,4,3,1,1,1,4,95,2,1,1,1,NO. 1 MAIN,4,3,96,37,R,2,1,1, ,1, ,1,5,8,, , ,1,0,0,2,1,1,,1,  ,1030607,92,,2012,                    ,Y,19,06C019,4,,,, , ,35,1,2,                    ,                    ,1,0,0,0,0,0,HIGHWAY USER'S ACTIONS: PEDESTRIAN WALKED UNDER THE GATE AND WAS STRUCK BY THE SECOND TRAIN.,,,,,FRESNO SUB          ,A,1,2,
K,12,2,ATK ,122787,,,    ,          ,12,2,SDNX,XXX       ,,0,026861C,12,2,8,6,15,AM,SAN DIEGO           ,SAN DIEGO           ,6,7,,SAN DIEGO           ,PALM ST             ,,K,1,3,2,1,1,4,60,4,1,B,1,MAIN TRACK 2,3,1,6,45,E,4,1,1,1,2, ,2,1,8,0, , ,1,0,1,2,1,6,,1,  ,10306,142,,2012,                    ,Y,73,06C073,4,,,, , ,48,1,51,                    ,                    ,1,0,0,0,0,0,"TRAIN 763 OPERATING WITH CAB CAR 6952 IN THE LEAD, 6 CARS AND LOCOMOTIVE E/451 IN PUSH MODE STRUCK A","PEDESTRIAN AT MP266.35, PALM ST CROSSING.",,,,SAN DIEGO           ,A,1,2,
,12,2,SCRT,2292012,,,    ,          ,12,2,SCRT,2292012,,0,833775G,12,2,29,5,5,AM,4TH AVE /WAYNE HOLGR,SACRAMENTO          ,6,7,,SACRAMENTO          ,21 ST STREET,20,A,1,3,D,1,2,4,50,4,3,D,1,BLUE LINE           ,3,0,2,30,E,2,1,2,1,1,2,2,1,1,0,3,1,0,0,1,2,1,3,,0,  ,10203050607,279,,2012,                    ,Y,67,06C067,4,,,, , ,  , ,5,                    ,                    ,0,0,0,0,0,0,HIT AND RUN. TRAIN WAS PROCEEDING THROUGH THE CROSSING WITH FULL CROSSING PROTECTION WHEN A VEHICLE ,CAME FROM SOMEWHERE IN THE INTERSECTION AND HIT THE SIDE OF THE FRONT CAR OF THE TRAIN.  THE CAR DRO,"VE AWAY, UNABLE TO DETERMINE DRIVER'S AGE OR GENDER.  NO INJURIES ON THE TRAIN.",,,LR                  ,B,1,2,
K,12,2,ATK ,122925,,,    ,          ,12,2,BNSF,CA0212202,,1,028577S,12,2,19,8,23,PM,FRESNO              ,FRESNO              ,6,7,,FRESNO              ,CLINTON AVE         ,15,A,2,3,1,1,1,4,47,4,1,2,1,SINGLE MAIN         ,4,1,4,55,E,4,1,1,2,1,2,2,1,8,0,3,1,0,1,1,1,1,6,,0,  ,103050607,111,,2012,                    ,Y,19,06C019,4,,,, , ,20,1,112,                    ,                    ,0,0,0,0,0,1,"TRAIN 703 OPERATING WITH LOCOMOTIVE E/2014 AND 4 CARS STRUCK AN AUTOMOBILE AT MP 1000.70, CLINTON AV",E CROSSING.,,,,STOCKTON            ,A,2,2,
,12,12,CSX ,110937,,,    ,          ,12,12,CSX ,110937,,0,640147R,12,12,11,4,50,PM,DACULA              ,GWINNETT            ,13,3,,DACULA              ,BROAD ST            ,0,A,2,2,1,1,1,4,42,2,1,1,1,SINGLE MAIN         ,3,2,2,32,E,2,1,1,1,1,2,2,4,8,6000,3,2,0,0,3,2,1,1,,0,  ,102030611,170,,2012,                    ,Y,135,13C135,4,,,, , ,50,2,2,                    ,                    ,0,0,0,0,0,0,W04607 STRUCK A 2009 VW JETTA THAT WAS STOPPED AT CROSSING WITH THE FRONT BUMPER JUST OVER THE TRACK,S. PROTECTION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,,ABBEVILLE           ,A,2,2,
,12,3,CSX ,101319,,,    ,          ,12,3,CSX ,101319,,1,639514A,12,3,5,7,50,AM,UNION CITY          ,FULTON              ,13,3,,UNION CITY          ,JONESBORO RD        ,5,A,3,3,1,1,1,4,50,2,1,1,1,SINGLE MAIN         ,4,2,75,21,R,1,1,1,2,1,2,2,1,8,6500,2,1,0,1,1,2,1,1,,0,  ,1020306080711,160,,2012,                    ,Y,121,13C121,4,,,, , ,22,1,2,                    ,                    ,0,1,0,0,0,0,VEHICLE WENT AROUND THE GATES THAT WERE IN THE DOWN POSITION AND WAS STRUCK BY TRAIN Q23204. PROTECT,ION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,,ATLANTA TERMINAL    ,A,2,2,
,12,7,CSX ,106523,,,    ,          ,12,7,CSX ,106523,,2,279587P,12,7,31,4,10,PM,SE BUCKHEAD         ,MORGAN              ,13,3,,BUCKHEAD            ,SWORD RD            ,25,D,1,3,1,1,1,4,90,2,1,1,1,SINGLE MAIN         ,4,2,21,50,E,2,1,1,2,2,2,2,3,8,6500,2,1,0,2,2,2,1,1,,0,  ,306080711,247,,2012,                    ,Y,211,13C211,4,,,, , ,77,2,2,                    ,                    ,0,2,0,0,0,0,L19731 WAS TRAVELING SOUTH AND STRUCK A 2007 FORD SRW SUPER DUTY PICKUP TRUCK AT CROSSING. DRIVER ST,ATES SHE WAS NOT PAYING ATTENTION TO THE WARNING LIGHTS AND TRAIN BLOWING HORN. PROTECTION ALSO AT C,ROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS.,,,GEORGIA             ,A,1,2,
,12,9,CSX ,107858,,,    ,          ,12,9,CSX ,107858,,0,848430F,12,9,5,9,58,AM,GAINESVILLE         ,HALL                ,13,3,,GAINESVILLE         ,HULSEY AUTO PARTS   ,0,C,3,2,1,1,1,4,79,2,1,1,1,SINGLE MAIN         ,2,2,9,22,E,1, ,1,2,2,2,2,4,8,2900,3,1,0,0,1,2,1,1,,0,  ,7,248,,2012,                    ,Y,139,13C139,4,,,, , ,43,1,2,                    ,                    ,0,0,0,0,0,0,A75605 WAS HEADING NORTH TO GAINESVILLE WHEN A 1993 KENWORTH TRACTOR TRAILOR PULLED THROUGH THE CROS,SING AND STOPPED AT AN INTERSECTION BUT WAS NOT CLEAR OF THE TRACK AND WAS STRUCK NEAR THE LEFT REAR,OF THE TRAILER BY A75605. NO INJURIES INVOLVED.,,,GAINESVILLE MIDLAND ,A,1,1,
,12,4,UP  ,0412LA021,,,    ,          ,12,4,UP  ,0412LA021,,0,747797W,12,4,27,4,5,PM,DOMINGUEZ           ,LOS ANGELES         ,6,7,,DOMINGUEZ           ,SANTA FE AVENUE     ,0,B,4,2,B,1,1,2,68,2,1,7,4,INDUSTRY            ,1,2,3,5,E,4,1,1, ,1,2,2,4,8,1500,3,1,0,0,1,2,1,1,,0,  ,30607,55,,2012,                    ,Y,37,06C037,4,,,, , ,53,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (NO GATES).,,,,,DEL AMO IND LD      ,A,2,2,
,12,5,UP  ,0512LA001,,,    ,          ,12,5,UP  ,0512LA001,,2,440628G,12,5,2,10,40,AM,LOS ANGELES         ,LOS ANGELES         ,6,7,,COMMERCE            ,UP PRI YARD XING    ,5,C,3,3,6,1,1,4,65,2,1,8,2,INDUSTRY            ,1,7,0,8,R,3, , , ,2,2,2,2,8,600,2,1,0,2,1,2,1,1,,0,  ,12,51,,2012,                    ,N,37,06C037,4,,,, , ,63,1,2,                    ,                    ,0,1,0,1,0,0,HIGHWAY USER'S ACTIONS: STOPPED AND THEN PROCEEDED.,,,,,LOS ANGELES SUB     ,A,1,2,
,12,11,PCMZ,20121120A,,,    ,          ,12,11,PCMZ,20121120A,,0,755011Y,12,11,20,5,28,AM,PALO ALTO           ,SANTA CLARA         ,6,7,,PALO ALTO           ,CHARLESTON ST       ,0,K,1,2,2,1,1,4,60,1,1,C,1,MAIN #1,4,1,5,50,E,1,1,1,3,3, ,2,8,8,0, , ,1,0,0,2,1,6,,0,  ,106,125,,2012,                    ,Y,85,06C085,4,,,, , ,  ,1,202,                    ,                    ,1,0,0,0,0,0,A MALE TRESPASSER WAS STANDING ON THE CROSSING WHEN HE WAS TRUCK AND FATALLY INJURED. THE AGE OF THE, HIGHWAY USER IS UNKNOWN.,,,,CALTRAIN            ,A,2,2,
K,12,12,ATK ,126460,,,    ,          ,12,12,UP  ,1212RS016,,0,751152U,12,12,12,6,17,PM,EMERYVILLE          ,ALAMEDA             ,6,7,,EMERYVILLE          ,66TH ST,0,A,3,1,2,1,1,4,55,4,1,B,1,MAIN TRACK 2,3,1,4,50,E,3,1,1,2,2,2,2,4,8,6000,3,2,0,0,1,2,1,6,,0,  ,10306,155,,2012,                    ,Y,1,06C001,4,,,, , ,62,1,105,                    ,                    ,0,0,0,0,0,0,"TRAIN 542 OPERATING WITH CAB CAR 8306 IN THE LEAD, 3 CARS AND LOCOMOTIVE E/150 IN THE REAR STRUCK AN","UNOCCUPIED AUTOMOBILE AT MP4.82, 66TH STREET CROSSING.",,,,MARTINEZ            ,A,1,2,
,12,2,GS  ,2272012,,,    ,          ,12,2,GS  ,2272012,,0,620227E,12,2,27,3,10,PM,METTER              ,CANDLER             ,13,3,,                    ,E LILLIAH ST        ,5,J,3,3,2,17,2,4,89,2,3,1,4,ALLIED IND          ,X,1,16,3,E,1, ,2,2,2,2,2,3,8,5000,3,1,0,0,3,2,1,3,,0,  ,80710,24,,2012,                    ,Y,43,13C043,4,,,, , ,32,2,2,                    ,                    ,0,0,0,0,0,0,VEHICLE FAILED TO YIELD.,,,,,SYSTEM              ,B,2,2,
,12,1,NS  ,97547,,,    ,          ,12,1,NS  ,97547,,0,904052R,12,1,8,8,2,PM,STOCKBRIDGE         ,HENRY               ,13,3,,STOCKBRIDGE         ,NOLAND ST           ,0,A,4,2,1,1,1,4,55,4,2,1,1,SINGLE MAIN TRACK   ,3,3,46,28,R,1,2,1,2,1,2,2,4,8,2000,3,2,0,0,0,2,1,1,,0,  ,103,181,,2012,                    ,Y,151,13C151,4,,,, , ,66,2,3,                    ,                    ,0,0,0,0,0,0,"AGE VERIFIED. TRAIN 174G208 TRAVELING NORTH ON MAIN TRACK WITH 3 UNITS, 14 LOADS, 32 EMPTIES, 2879 T","ONS, STRUCK UNOCCUPIED HIGHWAY VEHICLE FOULING TRACKS AT NOLAND ST ROAD CROSSING.",,,,GEORGIA             ,B,2,2,
,12,7,NS  ,100569,,,    ,          ,12,7,NS  ,100569,,0,719831B,12,7,15,12,5,PM,AUSTELL             ,COBB                ,13,3,,AUSTELL             ,POWDER SPRINGS RD   ,2,A,4,3,1,1,1,4,90,2,3,1,2,MAIN TRACK #1,3,2,43,32,E,1,1,1,2,2,2,2,1,8,1500,3,1,0,0,1,2,1,1,,0,  ,1030607,161,,2012,                    ,Y,67,13C067,4,,,, , ,90,2,2,                    ,                    ,0,0,0,0,0,0,"TRAIN 288 TRAVELING NORTH ON MAIN TRACK #1 WITH 2 UNITS, 10 LOADS, 33 EMPTIES, 2416 TONS STRUCK VEHI","CLE FOULING MAIN TRACK AT POWDER SPRINGS RD, GRADED CROSSING.",,,,GEORGIA             ,B,2,2,
,12,10,CSX ,109646,,,    ,          ,12,10,CSX ,109646,,2,638154B,12,10,29,1,46,PM,WAYCROSS            ,WARE                ,13,3,,WAYCROSS            ,WACONA DR E         ,2,A,3,3,1,51,2,4,70,2,1,1,1,TRACK NUMBER 1,4,2,51,25,R,2,2,1,2,2,2,2,5,8,2000,2,1,0,2,2,2,1,1,,0,  ,1030611,191,,2012,                    ,Y,299,13C299,4,,,, , ,74,1,2,                    ,                    ,0,2,0,0,0,0,OUTSIDE PARTY REPORTED THAT ELDERLY DRIVER STRUCK THE SIDE OF R20827 AT WACONA DR. CROSSING. PROTECT,ION ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,FITZGERALD          ,A,2,2,
