IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,TYPE,CARS,CARSDMG,CARSHZD,EVACUATE,DIVISION,STATION,MILEPOST,STATE,TEMP,VISIBLTY,WEATHER,TRNSPD,TYPSPD,TRNNBR,TRNDIR,TONS,TYPEQ,EQATT,TRKNAME,TRKCLAS,TRKDNSTY,TYPTRK,RRCAR1,CARNBR1,POSITON1,LOADED1,RRCAR2,CARNBR2,POSITON2,LOADED2,HEADEND1,MIDMAN1,MIDREM1,RMAN1,RREM1,HEADEND2,MIDMAN2,MIDREM2,RMAN2,RREM2,LOADF1,LOADP1,EMPTYF1,EMPTYP1,CABOOSE1,LOADF2,LOADP2,EMPTYF2,EMPTYP2,CABOOSE2,EQPDMG,TRKDMG,CAUSE,CAUSE2,CASKLDRR,CASINJRR,CASKLD,CASINJ,ACCAUSE,ACCTRK,ACCTRKCL,HIGHSPD,ACCDMG,DUMMY2,STCNTY,TOTINJ,DUMMY3,TOTKLD,ENGRS,FIREMEN,CONDUCTR,BRAKEMEN,ENGHR,ENGMIN,CDTRHR,CDTRMIN,JOINTCD,REGION,DUMMY4,TYPRR,DUMMY5,RRDIV,METHOD,NARRLEN,DUMMY6,YEAR4,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,OTHERKLD,OTHERINJ,COUNTY,CNTYCD,ALCOHOL,DRUG,DUMMY7,PASSTRN,SSB1,SSB2,NARR1,NARR2,NARR3,NARR4,NARR5,NARR6,NARR7,NARR8,NARR9,NARR10,NARR11,NARR12,NARR13,NARR14,NARR15,RCL,Latitude,Longitud,SIGNAL,MOPERA,ADJUNCT1,ADJUNCT2,ADJUNCT3,SUBDIV,
18,4,UP,0418NP013,,,,,18,4,UP,0418NP013,,,18,4,16,11,0,AM,9,0,0,0,0,,MISSOURI VALLEY,336.5,19,51,2,1,0,E,,3,0,A,Y,SINGLE MAIN TRACK,4,85.3,1,CBH,570,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,H997,,0,0,0,0,H997,1,4,20,16590,,19C085,0,0,0,1,0,0,0,4,,,,3,6,,1,,,,303,,2018,0,0,0,0,0,0,HARRISON,85,0,0,,N,CWR,000-000-000,9066 SURFACING GANG WAS IN THE PROCESS OF COPYING NEW PERMIT INFORMATION.  GANG HAD COME TO STOP WHE,"N THE OPERATOR REPORTED HE WENT TO PUT THE BR-9804 REGULATOR, THE 5TH MACHINE IN CONSIST IN NEUTRAL",AND TRIED TO COAST TO A STOP WHILE COPYING PERMIT.  HE DID NOT STOP IN TIME AND COLLIDED WITH CBH-05,70,,,,,,,,,,,,0,41.558519,-96.024674,1,1,Q,,,BLAIR SUB,
18,10,ATK,155828,,,,,18,10,MNCW,2018101216,,,18,10,12,8,40,AM,1,0,0,0,0,,NEW HAVEN,72.3,9,61,2,1,0,,90,4,0,8,Y,38,1,,2,AMT,90,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15505,0,T319,,0,0,0,0,H799,2,1,0,15505,,09C009,0,0,0,1,0,1,0,,40,,40,2,1,,6,,,,526,,2018,0,0,0,0,0,0,NEW HAVEN,9,,,,N,OTH,,AMTRAKS LOCOMOTIVE E/90 DERAILED WHILE OPERATING AROUND THE LOOP TRAVERSING NO.38 SWITCH.  YARD CREW,"WAS MAKING A WESTWARD MOVE IN METRO NORTH YARD, ENGINE 90 STOPPED EAST OF THE 38/41 SOLAR POWERED S",WITCH.  ACCOUNT OF THE COMMAND FOR THE 38/41 SWITCH NOT FULLY BEING EXECUTED AT THE SOLAR POWERED SW,"ITCH MACHINE, THE SWITCH POINTS, WHICH APPEARED TO BE CLOSED IN THE FIELD AND VERIFIED BY THE CREW M","EMBER, WERE PARTIALLY OPEN ALLOWING THE #2 AXLE OF UNIT E/90 TO GET BEHIND THE POINTS RESULTING IN T",HE SAME #2 AXLE DERAILING.,,,,,,,,,,0,41.38868,-72.86089,2,5,,,,NEW HAVEN LINE,
18,4,HRRC,118,,,,,18,4,HRRC,118,,,18,4,10,10,15,AM,1,2,0,0,0,,SALISBURY,40.5,9,34,2,2,24,R,NX12,1,1160,1,Y,SINGLE MAIN TRACK,2,0.5,1,HRLX,919,11,Y,,,0,,1,0,0,0,0,0,0,0,0,0,7,0,6,0,0,3,0,0,0,0,84000,15000,T221,,0,0,0,0,T221,1,2,24,99000,,09C005,0,0,0,1,0,1,0,4,15,4,15,1,1,,3,,,,296,,2018,0,0,0,0,0,0,LITCHFIELD,5,,,,N,OTH,000-000-000,NX-12 WAS TRAVELING NORTHBOUND WHEN IT CAME TO AN ABRUPT STOP... IT DID NOT GO INTO EMERGENCY. INSPE,CTION RELEASED THE LAST THREE CARS HAD DERAILED. THE CAUSE WAS DETERMINED TO BE A VERTICAL SPLIT BRO,KEN RAIL. RERAILING AND TRACK REPAIR HAVE BEEN COMPLETED AND OPERATIONS HAVE RETURNED TO NORMAL.,,,,,,,,,,,,,0,41.933704,-73.389286,2,2,,,,SYSTEM,
18,10,SKOL,181031005,,,,,18,10,SKOL,181031005,,,18,10,31,4,0,PM,1,0,0,0,0,,MOLINE,200.3,20,61,2,1,5,R,SKOL,3,5849,1,Y,CORNEJO LEAD,2,,4,HLMX,145049,75,Y,,,0,,2,0,0,0,0,0,0,0,0,0,35,0,44,0,0,5,0,0,0,0,28522,0,T110,,0,0,0,0,T110,4,2,5,28522,,20C049,0,0,0,1,,1,,5,,5,,1,6,,3,,,,587,,2018,0,0,0,0,0,0,ELK,49,,,,N,OTH,000-000-000,AT APPROXIMATELY 1630 ON 10/31/2018  SKOL 109 CREW WITH ENGINEER WITH 10 YRS 3 MO AND CONDUCTOR WITH,2 YRS. 9 MO. LOCOMOTIVES WAMX 4158 AND 4160 WITH 35 LOADS 44 EMPTIES TIED INTO THE LOADED CARS IN T,HE QUARRY (DOUBLED 2 TRACKS AND AIR TESTED).  THEY THEN PULLED THE CARS OUT TOWARD THE MAINLINE.  TH,E CONDUCTOR WAS RIDING THE CUT CAR AND STEPPED DOWN AT THE MAINLINE SWITCH.  HE WAS GIVING CAR COUNT,"S TO THE ENGINEER WHEN THE TRAIN WENT INTO EMERGENCY.  HE WALKED BACK AND FOUND 5 CARS DERAILED, 3 U","PRIGHT AND 2 LEANING.  CARS WERE ON INDUSTRY TRACK. CARS 75-79 DERAILED (78,79 LEANING)",,,,,,,,,,0,37.36036,-96.304473,2,5,,,,MOLINE,
18,1,PCMZ,20180110A,,,,,18,1,PCMZ,20180110A,,754879V,18,1,10,8,46,AM,7,0,0,0,0,,BURLINGAME,15.0,6,53,2,2,57,E,225,1,0,C,Y,MT-1,4,18.1,1,JPBX,113,1,Y,,,0,,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,19213,0,M303,,0,0,0,0,M303,1,4,57,19213,,06C081,0,0,0,1,0,2,0,1,52,1,52,1,7,,6,,,,623,,2018,0,0,0,0,0,0,SAN MATEO,81,,,,Y,CWR,000-000-000,TRAIN 225 WAS OPERATING NORTHBOUND ON MT-1 FROM THE BURLINGAME STATION TO THE MILLBRAE STATION WHEN,THE ENGINEER SAW A CAR TRAVELING EASTBOUND ON BROADWAY FOULING THE PATH OF THE TRAIN AT THE BROADWAY,"CROSSING. THE ENGINEER STATED THAT AT ABOUT A QUARTER OF A MILE FROM THE CROSSING, SHE PUT AN INITI",AL TWENTY POUND SET INTO THE TRAIN TO SLOW DOWN. AS SHE GOT CLOSER SHE REALIZED THAT THE CAR WAS ON,"A TRAILER AND THAT IT WASN’T GOING TO MOVE, THE ENGINEER PLACED THE TRAIN INTO EMERGENCY. TTHE VEHIC",LE OCCUPANT WAS ABLE TO EXIT THE TOW VEHICLE RIGHT BEFORE IT WAS STRUCK. NO ONE IN THE VEHICLE OR ON,THE TRAIN WAS INJURED.,,,,,,,,,0,37.587832,-122.363189,1,1,,,,CALTRAIN,
18,7,ATK,154425,,,,,18,7,ATK,154425,,,18,7,24,8,35,AM,1,0,0,0,0,,LOS ANGELES,,6,80,2,1,5,R,505,2,0,8,Y,RH3,1,,2,AMT,505,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21000,500,H599,,0,0,0,0,H599,2,1,5,21500,,06C037,0,0,0,2,0,0,0,7,,,,1,7,,6,,,,420,,2018,0,0,0,0,0,0,LOS ANGELES,37,0,0,,N,OTH,,THE HEO CREW MOVING ENGINE 505 OUT OF THE LOCOMOTIVE SHOP RH3 ALLEGEDLY LOST CONTROL OF LOCOMOTIVE M,OVEMENT DUE NO BRAKES TO BOTH TRUCKS CAUSING LOCOMOTIVE REAR TRUCK TWO AXLES TO DROP INTO THE TURN T,ABLE PIT RESTING ON THE FUEL TANK.  THE FUEL TANK WAS PUNCTURED UNDER THE WEIGHT OF THE LOCOMOTIVE C,AUSING APPROXIMATELY 30-50 GALLONS FUEL LEAK CONTAINED IN THE PIT.  THE CAUSE IS AN IMPROPER AIR TES,T PRIOR TO MOVEMENT.,,,,,,,,,,,0,34.052234,-118.243685,2,5,L,,,SOSS,
18,8,BNSF,HL0818123,,,,,18,8,BNSF,HL0818123,,,18,8,30,1,30,AM,3,3,0,0,0,,ADAMSVILLE,716.3,1,75,4,1,14,R,QATG,1,4075,1,Y,SINGLE MAIN TRACK,4,19.00,1,BNSF,6631,1,,,,0,,3,0,0,0,0,0,0,0,0,0,68,0,4,0,0,2,0,0,0,0,848253,27500,H605,,0,0,0,1,H605,1,4,14,923312,,01C073,0,0,0,1,0,1,0,2,30,2,30,3,3,,1,,,,204,,2018,0,0,0,0,0,0,JEFFERSON,73,0,0,,N,CWR,000-000-000,Q-ATGLAC6-29 IMPACTED THE V-BIRSBD1-19 WHILE TRAVERSING SINGLE MAIN TRACK DUE TO FAILURE TO COMPLY W,ITH RESTRICTED SPEED. RESULTED IN A TOTAL OF 10 RAILCARS DERAILED. NO HAZARDOUS MATERIALS WERE RELEA,SED.,,,,,,,,,,,,,0,33.63348,-87.029869,1,1,Q,,,BIRMINGHAM,
18,10,LRPA,LRPA100918,18,10,BNSF,HL1018129,18,10,LRPA,LRPA100918,,,18,10,9,9,15,AM,1,0,0,0,0,,LITTLE ROCK,310,5,76,2,1,0,,,2,0,,,SINGLE MAIN TRACK,1,,1,,,0,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156848,H503,,0,0,0,0,H503,1,2,9,157348,,05C119,0,0,0,0,0,0,0,,,,,1,5,,3,,,,178,,2018,0,0,0,0,0,0,PULASKI,119,,,,,CWR,000-000-000,THE BNSF DERAILED ONE RAILCAR AND CAUSED SIGNIFICANT TRACK DAMAGE WHILE SHOVING FOREIGN SINGLE MAIN,TRACK DUE TO EXCESSIVE BUFFERING FORCES. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,,34.718116,-92.172501,1,1,Q,,,BIRMINGHAM,
18,3,BNSF,NW0318105,18,3,UP,0318PD010,18,3,BNSF,NW0318105,,,18,3,5,3,18,PM,5,16,0,0,0,,CENTRALIA,53.8,53,50,2,1,2,E,HPAS,2,12647,1,Y,MAIN 1 TRACK,5,31.97,1,HTTX,97462,114,N,,,0,,5,0,0,0,0,0,0,0,0,0,91,0,18,3,0,0,0,1,0,0,10000,955575,H221,,0,0,0,0,H221,1,5,5,970811,,53C041,0,0,0,2,0,1,0,8,23,8,23,1,8,,1,,,,231,,2018,0,0,0,0,0,0,LEWIS,41,0,0,,N,CWR,000-000-000,H-PASSEA8-04 IMPACTED FOREIGN UP TRAIN GMSBGY1-27 ON MAIN 1 TRACK DUE TO FAILURE TO COMPLY WITH BLOC,K SIGNAL DISPLAYING A STOP INDICATION. A TOTAL OF 7 RAILCARS WERE DERAILED (1 BNSF AND 6 UP). NO HAZ,ARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,0,46.719767,-122.951559,1,1,Q,,,SEATTLE,
18,3,BNSF,NW0318117,,,,,18,3,BNSF,NW0318117,,,18,3,24,9,30,AM,1,0,0,0,0,,VANCOUVER,134.8,53,41,2,3,7,E,HPAS,1,4748,1,Y,4601,1,,2,COER,172928,9,N,,,0,,1,0,0,0,0,0,0,0,0,0,26,0,38,0,0,0,0,2,0,0,11721,27224,H702,,0,0,0,0,H702,2,1,7,43148,,53C011,0,0,0,1,0,1,0,,30,,30,3,8,,1,,,,178,,2018,0,0,0,0,0,0,CLARK,11,0,0,,N,OTH,000-000-000,H-PASLVJ1-23 DERAILED 2 RAILCARS WHILE PULLING IN YARD TRACK 4601 AND IMPACTED RAILCARS IN ADJACENT,TRACK DUE TO AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,45.650873,-122.688455,2,5,K,,,SEATTLE,
18,9,CSX,178663,,,,,18,9,CSX,178663,,,18,9,9,2,55,AM,1,0,0,0,0,,FAYETTEVILLE,405.2,54,65,4,3,26,R,T345,3,14387,1,Y,2 MAIN,3,19.7,1,FURX,930829,12,Y,,,0,,2,0,0,0,0,0,0,0,0,0,101,0,0,0,0,14,0,0,0,0,852911,88276,M103,,0,0,0,0,M103,1,3,26,941187,,54C019,0,0,0,1,0,1,0,8,25,8,25,1,2,,1,,,,347,,2018,0,0,0,0,0,0,FAYETTE,19,,,,N,CWR,000-000-000,HEAVY RAINS HAD BEEN ENCOUTERED AND WERE CONTINUOUS THROUGH OUT THE AREA FOR PAST 24 HOURS. THE TRAI,N ENCOUNTERED AN AREA OF TRACK THAT THE ROADBED WAS COMPROMISED FROM THE FLOW OF WATER THAT WAS COMI,NG OFF THE HILL AND DRAIING THROUGH A SMALL CULVERT NEARBY. THE T34507 WITH 2 LOCOMOTIVES AND 101 LO,ADED COAL CARS DERAILED LINES 12-25 AT CA 405.2,,,,,,,,,,,,0,38.077521,-81.084315,1,1,J,,,NEW RIVER,
18,8,BNSF,HL0818123,,,,,18,8,BNSF,HL0818123,,,18,8,30,1,30,AM,3,0,0,0,0,,ADAMSVILLE,716.3,1,75,4,1,0,R,VBIR,1,5817,1,Y,SINGLE MAIN TRACK,4,19.00,1,TTGX,991744,79,Y,,,0,,2,0,0,0,0,0,0,0,0,0,77,0,0,0,0,8,0,0,0,0,47559,0,H605,,0,1,0,1,H605,1,4,14,923312,,01C073,1,0,0,1,0,0,0,3,15,,,1,3,,1,,,,204,,2018,0,1,0,0,0,0,JEFFERSON,73,0,0,,N,CWR,000-000-000,Q-ATGLAC6-29 IMPACTED THE V-BIRSBD1-19 WHILE TRAVERSING SINGLE MAIN TRACK DUE TO FAILURE TO COMPLY W,ITH RESTRICTED SPEED. RESULTED IN A TOTAL OF 10 RAILCARS DERAILED. NO HAZARDOUS MATERIALS WERE RELEA,SED.,,,,,,,,,,,,,0,33.63348,-87.029869,1,1,Q,,,BIRMINGHAM,
18,8,CSX,178205,,,,,18,8,TASD,D20180812A,,,18,8,12,2,20,PM,1,0,0,0,0,,MOBILE,665.0,1,80,2,1,4,E,E248,1,3000,1,Y,LOOP #1,1,0.0,4,CSXT,400343,1,N,,,0,N,2,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,10,0,0,30976,0,M101,,0,0,0,0,M101,4,1,4,39622,,01C097,0,0,0,1,0,1,0,1,20,1,20,2,3,,1,,,,400,,2018,0,0,0,0,0,0,MOBILE,97,,,,N,OTH,000-000-000,THE CAUSE OF THE DERAILMENT WAS DETERMINED TO BE COAL ON THE TRACK AT OR ABOUT THE 45TH CAR OF THE T,RAIN THAT WAS STAGED ON LOOP #1. THE CREW BOARDED THE TRAIN THAT WAS PRETESTED AND STAGED ON THE LOO,P TRACK REMOVED THE HAND BRAKES AND ATTEMPTED TO DEPART DERAILING TEN CARS LINE 45 THRU 55 OF THE EM,"PTY ROTARY DUMP COAL TRAIN AT THE MCDUFFY COAL DUMPING FACILITY.  TASD ESTIMATED DAMAGES = $8,646.34",,,,,,,,,,,,0,30.711374,-88.046532,2,5,,,,SYSTEM,
18,4,ATK,155883,,,,,18,4,BNSF,CA0418119,,,18,4,8,1,10,AM,11,0,0,0,0,,NEEDLES,578.1,6,79,4,2,0,E,3,4,0,2,Y,MAIN,4,,1,AMT,123,2,,,,0,,2,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,15398,0,E79L,,0,0,0,0,E79L,1,5,0,15398,,06C071,0,0,0,2,0,2,0,2,56,2,56,1,7,,6,,,,302,,2018,0,0,0,0,0,0,SAN BERNARDINO,71,,,,Y,CWR,,"TRAIN 3(08), OPERATING WITH E/134-123 AND 11 CARS WAS DELAYED AT NEEDLES/MP 578 .1 ON THE BNSF NEEDL",ES SUBDIVISION DUE TO TRAILING E/123 FAILING. CREW REPORTED AIR INTAKE FILTERS BURNT AND ENGINE NOT,LOADING. IT WAS NECESSARY TO REQUEST AN ENGINE FROM BNSF TO ADD AHEAD FOR HORSEPOWER INTO LOS ANGELE,S.,,,,,,,,,,,,0,34.840727,-114.605189,1,1,Q,,,NEEDLES,
18,9,ATK,155175,,,,,18,9,ATK,155175,,,18,9,6,9,20,AM,1,0,0,0,0,,EAST LOS ANGELES,,6,69,2,2,5,E,164,2,0,8,Y,YARD,1,,2,AMT,164,1,,,,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16745,0,H605,,0,0,0,0,H605,2,1,5,16745,,06C037,0,0,0,2,0,0,0,2,20,,,1,7,,6,,,,368,,2018,0,0,0,0,0,0,LOS ANGELES,37,0,0,,N,CWR,,THE #4 WHEEL OF LOCOMOTIVE E/164 WAS DERAILED ON THE TURNTABLE AT THE DIESEL SHOP.  NO INJURIES WERE,REPORTED.  DAMAGE WAS REPORTED TO THE TRACTION MOTOR OF LOCOMOTIVE E/164.  THE CAUSE OF THE DERAILM,ENT: OPERATING TWO LOCOMOTIVES E/164-E/464 SOUTHBOUND ON LOCO SHOP 4 ONTO TURNTABLE.  CREW FAILED TO,STOP ON THE TURNTABLE DROPPING THE #4 WHEEL OF E/164 ON THE GROUND.,,,,,,,,,,,,0,34.055235,-118.234328,2,5,L,,,SOSS,
18,4,BNSF,PR0418113,,,,,18,4,BNSF,PR0418113,,,18,4,19,6,5,PM,1,0,0,0,0,,DENVER,541.0,8,53,3,1,8,R,YDEN,2,3196,7,Y,144,1,,2,TTGX,253300,30,Y,,,0,,1,0,0,0,0,0,0,0,0,0,28,0,12,0,0,8,0,0,0,0,11015,5000,H503,,0,0,0,0,H503,2,1,8,16015,,08C031,0,0,0,1,0,2,1,11,5,11,5,1,6,,1,,,,98,,2018,0,0,0,0,0,0,DENVER,31,,,,N,OTH,000-000-000,Y-DEN1031-19 DERAILED 8 CARS DUE TO IMPROPER TRAIN HANDLING. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,,0,39.768449,-104.991831,2,5,K,,,BRUSH,
18,9,BNSF,TC0918104,,,,,18,9,BNSF,TC0918104,,,18,9,8,12,50,AM,13,0,0,0,0,,SIOUX CITY,220.6,19,50,4,1,5,E,USAP,1,0,8,Y,701,1,,2,BNSF,7798,1,,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24000,H607,H702,0,0,0,0,H607,2,1,5,24000,,19C193,0,0,0,1,0,1,0,9,20,9,20,1,6,,1,,,,188,,2018,0,0,0,0,0,0,WOODBURY,193,0,0,,N,OTH,000-000-000,U-SAPCPG0-92 CAUSED SIGNAL DAMAGE IN YARD TRACK 701 DUE TO FAILURE TO COMPLY WITH RESTRICTED SPEED I,N TURN RUNNING THROUGH AN IMPROPERLY LINED SWITCH. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,42.529663,-96.364048,2,5,K,,,MARSHALL,
18,9,CSX,178963,,,,,18,9,XSNF,INDUSTRY,,,18,9,25,12,20,PM,1,0,0,0,0,,DUO,19.0,54,82,2,2,7,R,H801,3,7047,1,Y,INDUSTRY,1,0.0,4,CSXT,302759,25,Y,,,0,,1,0,0,0,0,0,0,0,0,0,50,0,0,0,0,5,0,0,0,0,86376,8000,T221,,0,0,0,0,T221,4,1,7,94376,,54C025,0,0,0,1,0,1,0,5,20,5,20,1,2,,1,,,,187,,2018,0,0,0,0,0,0,GREENBRIER,25,,,,N,OTH,000-000-000,"AFTER LOADING 50 CARS AT CLEARCO MINE, THE H80125 HAD LEFT THE LOAD OUT WHEN THE TRAIN WENT INTO EME",RGENCY. AFTER WALKING THE TRAIN THE CONDUCTOR WALKED BACK & FOUND 5 CARS ON THE GROUND.,,,,,,,,,,,,,,0,38.08642,-80.590334,2,5,,,,RUPERT,
18,2,NS,128634,,,,,18,2,NS,128634,,,18,2,25,4,45,AM,1,0,0,0,0,,CHICAGO,C010.3,17,36,1,1,5,E,BS51,3,0,7,Y,LY04,1,0,2,BNSF,239309,11,N,,,0,,1,0,0,0,0,0,0,0,0,0,12,0,20,0,0,0,0,2,0,0,1263,11820,T110,,0,0,0,0,T110,2,1,5,13083,,17C031,0,0,0,1,0,1,0,5,14,5,14,1,4,,1,,,,164,,2018,0,0,0,0,0,0,COOK,31,,,,N,OTH,000-000-000,"TRAIN BS51 SHOVING EAST ON LY04 TRACK DERAILED WHEELS R6-R10 AND L11, L12 ON THE 11TH CAR (BNSF 2393",09) AND WHEELS R1-R8 ON THE 10TH CAR (DTTX 742469). NO INJURIES.,,,,,,,,,,,,,,0,41.754823,-87.690338,2,5,K,,,DEARBORN,
18,4,BNSF,CH0418110,,,,,18,4,BNSF,CH0418110,,,18,4,8,3,45,AM,9,0,0,0,0,,MEDIA,203.0,17,48,4,1,7,E,JB28,3,5,9,Y,MAIN 1 TRACK,4,73.63,1,BNXX,28547,1,N,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10600,8032,M404,,0,0,0,0,M404,1,4,7,18632,,17C071,0,0,0,1,0,0,0,7,45,,,1,4,,1,,,,173,,2018,0,0,0,0,0,0,HENDERSON,71,,,,N,CWR,000-000-000,HYRAIL VEHICLE WAS MAKING A REVERSE MOVEMENT WHEN THE VEHICLE COLLIDED WITH BRIDGE PLANKS THAT A CON,TRACTOR HAD JUST LAID FOULING THE TRACK. NO HAZARDOUS MATERIALS RELEASED.,,,,,,,,,,,,,,0,40.782484,-90.805689,1,1,Q,,,CHILLICOTHE,
18,4,KRR,639318D,,,,,18,4,KRR,639318D,,,18,4,11,10,20,AM,1,0,0,0,0,,MCNAB,789.0,5,68,2,1,8,R,L-AS,4,2173,1,Y,SINGLE MAIN,1,0.85,1,LW,470402,19,N,,,0,,2,0,0,0,0,0,0,0,0,0,7,0,28,0,0,0,0,5,0,0,20000,1500,T220,,0,0,0,0,T220,1,1,8,21500,,05C057,0,0,0,1,0,1,0,5,20,5,20,1,5,,3,,,,205,,2018,0,0,0,0,0,0,HEMPSTEAD,57,,,,N,OTH,000-000-000,L-AS101 WAS BRINGING  THEIR TRAIN BACK FROM HOPE WHEN THE ENGINEER NOTICED  A CAR LEANING.  THE ENGI,"NEER PLACED HIS TRAIN IN EMERGENCY AND DISCOVERED  5 CARS HAD DERAILED.
08-09-19 REVISED/CW. #21, 3","6, 37",,,,,,,,,,,,,0,33.646679,-93.860212,2,2,P,,,HOPESUB,
18,6,MBTA,5718,,,,,18,6,MBTA,5718,,052363L,18,6,25,10,58,AM,7,0,0,0,0,,LITTLETON,30.1,25,80,2,1,21,E,407,4,0,2,Y,TRACK 1,3,4.89,1,MBTA,2026,1,N,,,0,,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5558,76000,M308,,0,0,0,0,M308,1,3,21,81558,,25C017,0,0,0,1,,1,2,5,18,5,18,1,1,,6,,,,101,,2018,0,0,0,0,0,0,MIDDLESEX,17,0,0,,Y,CWR,000-000-000,TRAIN 407 TRAVELING WEST ON THE NUMBER # 1 STRUCK A TRAILER OF A TRUCK THAT RAN THE GATE AT FOSTER S,T,,,,,,,,,,,,,,0,42.519345,-71.502324,1,1,G,,,FR,
18,2,UP,0218LK038,,,,,18,2,UP,0218LK038,,,18,2,26,10,50,AM,1,0,0,0,0,,PINE BLUFF,264.0,5,57,2,1,5,E,YPB0,1,7618,7,Y,YARD 248,1,,2,DOWX,60433,4,N,,,0,,2,0,0,0,0,0,0,0,0,0,52,0,32,0,0,0,0,2,0,0,8490,4565,H702,,0,0,0,0,H702,2,1,5,13055,,05C069,0,0,0,2,0,0,0,4,20,,,1,5,,1,,,,115,,2018,0,0,0,0,0,0,JEFFERSON,69,0,,,N,OTH,000-000-000,THE YPB01R-26 CREW FAILED TO PROPERLY LINE SWITCHES FOR THEIR MOVE THEN RAN BACK THRU THEM RESULTING,IN DERAILMENT.,,,,,,,,,,,,,,3,34.243059,-91.945138,2,5,K,,,PINE BLUFF SUB,
18,10,BNSF,HL1018129,,,,,18,10,LRPA,LRPA100918,,,18,10,9,9,15,AM,1,0,0,0,0,,LITTLE ROCK,310.0,5,76,2,1,9,R,UFSR,2,2463,1,Y,SINGLE MAIN TRACK,2,,1,PTTX,137078,5,N,,,0,,2,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,1,0,0,500,0,H503,,0,0,0,0,H503,1,2,9,157348,,05C119,0,0,0,1,0,1,0,4,45,4,45,2,5,,1,,,,180,,2018,0,0,0,0,0,0,PULASKI,119,,,,N,CWR,000-000-000,U-FSRLRK0-0T DERAILED 1 RAILCAR AND CAUSED SIGNIFICANT TRACK DAMAGE WHILE SHOVING FOREIGN SINGLE MAI,N TRACK DUE TO EXCESSIVE BUFFERING FORCES. NO HAZARDOUS MATERIALS WERE RELEASED.,,,,,,,,,,,,,,0,34.718116,-92.172501,1,1,Q,,,BIRMINGHAM,
18,4,UP,0418LK006,,,,,18,4,UP,0418LK006,,,18,4,7,6,55,PM,1,0,0,0,0,,NORTH LITTLE ROCK,341.11,5,65,4,1,7,E,YNL2,2,10500,7,Y,YARD 154,1,,2,AOK,21566,5,N,AOK,21566,5,N,2,0,0,0,0,0,0,0,0,0,72,0,39,0,0,0,0,2,0,0,232433,180824,E40C,,0,0,0,0,E40C,2,1,7,614837,,05C119,0,0,0,2,0,0,0,3,55,,,1,5,,1,,,,265,,2018,0,0,0,0,0,0,PULASKI,119,,,,N,OTH,000-000-000,"THE YNL24R-07 DURING SWITCHING OPERATIONS, WAS SHOVING 307 OFF ZONE 3 WHEN THE HEAD 3 CARS DERAILED.","WHILE DERAILING, THESE CARS STRUCK THE YNL28R-07 AS THEY WERE DRAGGING NORTH ON ZONE 2 ON ADJACENT",TRACK.  CAR AOK21566 SHOWED EVIDENCE OF UNEVEN RIDING ON TRUCKS.,,,,,,,,,,,,,3,34.775982,-92.219277,2,5,K,,,HOXIE SUB,
