AMTRAK,IYR,IMO,RAILROAD,INCDTNO,IYR2,IMO2,RR2,INCDTNO2,IYR3,IMO3,RR3,INCDTNO3,DUMMY1,CASINJRR,GXID,YEAR,MONTH,DAY,TIMEHR,TIMEMIN,AMPM,STATION,COUNTY,STATE,REGION,DUMMY2,CITY,HIGHWAY,VEHSPD,TYPVEH,VEHDIR,POSITION,RREQUIP,RRCAR,TYPACC,HAZARD,TEMP,VISIBLTY,WEATHER,TYPEQ,TYPTRK,TRKNAME,TRKCLAS,NBRLOCOS,NBRCARS,TRNSPD,TYPSPD,TRNDIR,SIGNAL,LOCWARN,WARNSIG,LIGHTS,STANDVEH,TRAIN2,MOTORIST,VIEW,VEHDMG,DRIVER,INVEH,TOTKLD,TOTINJ,TOTOCC,INCDRPT,JOINTCD,TYPRR,DUMMY3,CASKLDRR,DUMMY4,CROSSING,NARRLEN,DUMMY5,YEAR4,DIVISION,PUBLIC,CNTYCD,STCNTY,HZMRLSED,HZMNAME,HZMQNTY,HZMMEAS,SIGWARNX,WHISBAN,DRIVAGE,DRIVGEN,PLEONTRN,SSB1,SSB2,USERKLD,USERINJ,RREMPKLD,RREMPINJ,PASSKLD,PASSINJ,NARR1,NARR2,NARR3,NARR4,NARR5,SUBDIV,ROADCOND,VIDEOT,VIDEOU,
,14,5,CSX ,129657,,,    ,          ,14,5,CSX ,129657,,0,339785C,14,5,9,11,30,AM,CRESTVIEW           ,OKALOOSA            ,12,3,,CRESTVIEW           ,MAIN ST             ,0,C,3,1,1,1,1,2,80,2,2,1,1,SINGLE MAIN         ,3,3,15,40,E,1,1,1,2,2,2,2,4,8,6500,3,2,0,0,1,2,1,1,,0,  ,103060711,347,,2014,                    ,Y,91,12C091,4,,,, , ,54,1,2,                    ,                    ,0,0,0,0,0,0,Q18008 WAS APPROACHING A ROAD CROSSING AND NOTICED A TRACTOR TRAILER WITH EQUIPMENT STUCK ON THE ROA,D CROSSING. THE DRIVER OF THE TRUCK WAS AN EMPLOYEE FOR OKALOOSA COUNTY ROAD DEPARTMENT. TRAIN Q1800,8 SAW THE DRIVER JUMP OUT OF THE TRUCK BEFORE THEY STRUCK THE TRACTOR TRAILER. AGE OF DRIVER UNKNOWN,. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,PA                  ,A,1,2,
K,14,9,ATK ,134515,,,    ,          ,,,CFRC,          ,,1,622067A,14,9,20,2,25,PM,DELAND              ,SEMINOLE            ,12,3,,                    ,N. RONALD REAGAN BLV,0,D,4,2,1,1,1,4,80,2,2,2,1,MAIN 1,4,2,11,55,E,1,1,1,2,2,2,2,4,8,17000,1,1,1,1,1,2,1,6,,1,  ,102030607,137,,2014,                    ,Y,117,12C117,4,,,, , ,28,1,189,                    ,                    ,1,0,0,0,0,1,TRAIN 98 OPERATING WITH LOCOMOTIVES E/2-E/824 AND 11 CARS STRUCK AN OCCUPIED PICK-UP TRUCK AT MP 776,".12, N. RONALD REAGAN BLVD. CROSSING.",,,,SANFORD             ,A,1,2,
K,14,9,ATK ,134640,,,    ,          ,14,9,CSX ,135580,,1,621223F,14,9,30,4,10,PM,JACKSONVILLE        ,DUVAL               ,12,3,,JACKSONVILLE        ,SAN JUAN AVENUE     ,0,D,4,2,1,1,1,4,78,2,1,2,1,SINGLE MAIN TRACK   ,3,2,10,40,E,1,1,1,1,2,2,2,4,8,1000,3,1,0,1,1,2,1,6,,0,  ,10203050607,232,,2014,                    ,Y,31,12C031,4,,,, , ,45,2,158,                    ,                    ,0,0,0,0,0,1,TRAIN 98 OPERATING WITH LOCOMOTIVES E/132-E/14 AND 10 CARS STRUCK A PICK-UP TRUCK THAT STOPPED ON TH,"E CROSSING THEN TRIED TO REVERSE THE VEHICLE WHILE ON THE TRACKS AT MP648.44, SAN JUAN AVE CROSSING.",  THERE WAS NO EQUIPMENT DAMAGE.,,,SANFORD             ,A,1,2,
K,14,12,ATK ,135476,,,    ,          ,14,12,CSX ,138531,,0,624304R,14,12,6,1,25,PM,LAKELAND            ,POLK                ,12,3,,                    ,COUNTY LINE RD      ,0,C,4,2,1,1,1,4,64,2,2,2,1,SINGLE MAIN TRACK   ,4,2,10,69,E,2,1,1,1,1,2,2,4,8,60000,3,1,0,0,1,1,1,6,,0,  ,102030607,192,,2014,                    ,Y,105,12C105,4,,,, , ,45,1,104,                    ,                    ,0,0,0,0,0,0,TRAIN 91 OPERATING WITH LOCOMOTIVES E/9-E/177 AND 10 CARS STRUCK THE TRAILER PORTION OF AN OCCUPIED,"TRACTOR-TRAILER AT MP 857, COUNTY LINE RD CROSSING.  AMTRAKS EQUIPMENT DAMAGE IS $20,445.00.",,,,LAKELAND            ,A,1,2,
,14,12,CSX ,138454,,,    ,          ,14,12,CSX ,138454,,0,624151P,14,12,5,4,30,PM,LAKELAND            ,POLK                ,12,3,,LAKELAND            ,COMBEE RD           ,0,D,2,2,1,1,1,4,65,2,1,1,1,SINGLE MAIN         ,4,3,109,47,E,1,1,1,1,2,2,2,4,8,8500,3,2,0,0,1,2,1,1,,0,  ,1020306,166,,2014,                    ,Y,105,12C105,4,,,, , ,33,1,2,                    ,                    ,0,0,0,0,0,0,"T17830 STRUCK A VEHICLE AT THE CROSSING, NO INJURIES WERE REPORTED. PROTECTION ALSO AT CROSSING: ADV",ANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,,CARTERS             ,A,1,1,
,14,12,CSX ,138858,,,    ,          ,14,12,CSX ,138858,,0,626354B,14,12,11,7,22,PM,YEOMAN              ,HILLSBOROUGH        ,12,3,,TAMPA               ,MANHATTAN AVE       ,10,A,1,3,2,1,1,2,47,4,1,7,2,RATTLESNAKE SPUR    ,1,2,3,6,E,2,1,1,2,1,2,2,1,8,100,3,1,0,0,1,2,1,1,,0,  ,1030611,288,,2014,                    ,Y,57,12C057,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,"A VEHICLE RAN THE CROSSING GATES AT MANHATTAN AVE WHILE Y22511 WAS SHOVING, CAUSING Y22511 TO HIT TH",E REAR END OF THE VEHICLE. THE MOTORIST FLED THE SCENE. AGE AND GENDER OF DRIVER UNKNOWN. PROTECTION, ALSO AT CROSSING: ADVANCE WARNING AND PAVEMENT MARKINGS (STOP LINES & RR XING SYMBOLS).,,,TAMPA TERMINAL      ,A,2,2,
,14,9,CFRC,14254,,,    ,          ,14,9,CFRC,14254,,1,622060C,14,9,11,7,7,PM,SANFORD             ,SEMINOLE            ,12,3,,SANFORD             ,W25THST/H.E. THOMAS,20,A,4,3,1,1,2,4,88,3,1,3,1,#2 MAIN LINE,4,1,2,57,R,1,1,1,2,1,1,2,7,8,10000,2,1,0,1,1,2,1,6,,0,  ,102,234,,2014,                    ,Y,117,12C117,4,,,,R, ,19,1,38,                    ,                    ,0,1,0,0,0,0,MOTOR VEHICLE WAS PROCEEDING WEST ON CR46A WHEN HE FAILED TO STOP AND WHEN THROUGH THR GATES WHICH W,AS IN THE DOWN POSITION AND STUCK LOCOMOTIVE 102 ON THE ENGINERRS SIDE. THE SUNRAIL WAS OPERATING ON,#2 TRACK IN A NORTHWARD DIRECTION.,,,ORLANDO             ,A,1,2,
,14,9,FEC ,X13091814,,,    ,          ,14,9,FEC ,X13091814,,0,273145P,14,9,18,1,0,PM,JACKSONVILLE        ,DUVAL               ,12,3,,JACKSONVILLE        ,BOWDEN YARD         ,5,B,4,3,2,1,1,4,90,2,1,7,2,CRANE 4,1,1,4,3,E,2, ,2,2,2,2,2,3,8,0,3,1,0,0,1,2,1,2,,0,  ,10,482,,2014,                    ,N,31,12C031,4,,,, , ,71,1,1,                    ,                    ,0,0,0,0,0,0,DRIVER WAS TRAVELING BOBTAIL SOUTH BETWEEN RAMP TRACKS #4 AND #5 AT THE RAMP AT BOWDEN YARD.  YARD C,ONDUCTOR PARKED HIS VEHICLE ON THE EAST SIDE OF TRACK #4 TO FLAG TRAFFIC AWAY FROM TRACK #4 DUE TO T,RAIN JOB #75 SHOVING BACK.  DRIVER DROVE HIS VEHICLE BETWEEN THE CONDUCTOR'S VEHICLE AND ONTO THE TR,ACKS AS JOB #75 WAS SHOVING BACK AND WAS STRUCK BY FLATCAR.  THE LEFT SIDE OF HIS VEHICLE STRUCK THE, RIGHT SIDE OF THE YARD CONDUCTOR'S VEHICLE.  NO PERSONAL INJURIES WERE SUSTAINED.,SYSTEM              ,A,2,2,
,14,9,FEC ,X14091914,,,    ,          ,14,9,FEC ,X14091914,,0,272585C,14,9,19,7,33,PM,HOLLYWOOD           ,BROWARD             ,12,3,,HOLLYWOOD           ,FILMORE STREET      ,0,E,3,1,1,1,1,4,80,4,1,1,1,SINGLE MAIN TRACK   ,4,3,89,51,E,1,1,1,1,1,2,2,4,8,0,3,2,0,0,0,2,1,2,,0,  ,10306,350,,2014,                    ,Y,11,12C011,4,,,, , ,59,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER STATES HIS VEHICLE STALLED OUT ON THE CROSSING AND HE BECAME STUCK ON THE TRACKS.  HE WAS TRY,ING TO START VEHICLE AND HAD NO IDEA A TRAIN WAS APPROACHING.  WITNESSES CAME TO HIS DOOR AND TOLD H,IM OF THE ONCOMING TRAIN AND HE DID NOT BELIEVE IT.  WITNESSES DRAGGED HIM OUT AND AWAY FROM HIS VEH,ICLE PRIOR TO IMPACT.  NO INJURIES WERE SUSTAINED.,,SYSTEM              ,A,2,2,
,14,10,FEC ,X15100514,,,    ,          ,14,10,FEC ,X15100514,,0,272618M,14,10,5,12,5,AM,LITTLE RIVER        ,MIAMI-DADE          ,12,3,,MIAMI-DADE          ,N. E. 6TH AVENUE,5,A,1,3,1,0,2,2,75,4,2,1,1,DOUBLE MAIN TRACK   ,4,2,100,35,E,2,1,1,2,1,2,2,7,8,5000,3,1,0,0,1,2,1,2,,0,  ,10206,373,,2014,                    ,Y,86,12C086,4,,,, , ,42,2,2,                    ,                    ,0,0,0,0,0,0,"ACCORDING TO WITNESSES, DRIVER WAS STOPPED ON THE SOUTH SIDE OF THE TRACK DIRECTLY BEHIND THE GATE A","RM.  WHILE THE SOUTHBOUND TRAIN WAS IN MOTION, WITNESSES OBSERVED VEHICLE ROLL FORWARD, PAST THE GAT","E ARMS, AND COLLIDE INTO THE MOVING TRAIN.  IT IS UNKNOWN WHAT CAR NUMBER AND ITS POSITION IN THE TR",AIN THAT WAS STRUCK BY THE VEHICLE.  NO PERSONAL INJURIES WERE SUSTAINED. ,,SYSTEM              ,B,2,2,
,14,10,FEC ,X16100714,,,    ,          ,14,10,FEC ,X16100714,,0,272708L,14,10,7,4,15,AM,LITTLE RIVER        ,MIAMI-DADE          ,12,3,,MIAMI-DADE          ,NORTH MIAMI AVENUE  ,0,A,2,1,1,1,1,4,80,4,3,1,1,DOUBLE MAIN TRACK   ,4,2,57,34,E,1,1,1,2,1,2,2,4,8,0,3,2,0,0,0,2,1,2,,0,  ,10306,206,,2014,                    ,Y,86,12C086,4,,,, , ,51,1,2,                    ,                    ,0,0,0,0,0,0,DRIVER WAS TRAVELING IN A SOUTHBOUND DIRECTION AND ATTEMPTED TO COMPLETE A U-TURN WHEN THE VEHICLE B,ECAME STUCK BETWEEN THE TWO RAILS.  TRAIN STRUCK UNOCCUPIED VEHICLE.  NO PERSONAL INJURIES WERE SUST,AINED.,,,SYSTEM              ,B,2,2,
,14,10,FEC ,X17101714,,,    ,          ,14,10,FEC ,X17101714,,0,273151T,14,10,17,4,15,AM,HIALEAH YARD        ,MIAMI-DADE          ,12,3,,MIAMI-DADE          ,HIALEAH YARD        ,5,C,3,3,2,1,1,4,73,4,1,7,2,TOFC 4,1,1,7,1,E,1, ,2,2,1,2,2,3,8,0,3,1,0,0,1,2,1,2,,0,  ,10,271,,2014,                    ,N,86,12C086,4,,,, , ,33,1,1,                    ,                    ,0,0,0,0,0,0,"TRAIN CREW WAS SWITCHING AT INTERMODAL FACILITY.  WHILE SHOVING INTO TRACK #4, THE CONDUCTOR PARKED",HIS VEHICLE ON THE CROSSING TO STOP TRAFFIC.  A TRUCK DRIVER ATTEMPTED TO DRIVE AROUND HIS VEHICLE A,ND WAS STRUCK BY THE LEADING CAR.  NO PERSONAL INJURIES WERE SUSTAINED.,,,SYSTEM              ,A,2,2,
,14,11,FEC ,X18110514,,,    ,          ,14,11,FEC ,X18110514,,1,271932T,14,11,5,9,0,AM,DAYTONA BEACH       ,VOLUSIA             ,12,3,,DAYTONA BEACH       ,MASON AVENUE        ,30,A,3,3,1,1,2,2,76,2,1,1,1,SINGLE MAIN TRACK   ,4,2,42,44,E,1,1,1,1,2,1,2,1,8,10000,2,1,0,1,1,2,1,2,,0,  ,10206,146,,2014,                    ,Y,127,12C127,4,,,, , ,63,2,2,                    ,                    ,0,1,0,0,0,0,DRIVER FAILED TO STOP AT THE CROSSING AND DROVE LEFT AROUND THE SIGNAL ARM AND COLLIDED WITH THE WES,T SIDE OF THE TRAIN SUSTAINING MINOR INJURIES.,,,,SYSTEM              ,A,2,2,
,14,11,FEC ,X19112614,,,    ,          ,14,11,FEC ,X19112614,,0,272545E,14,11,26,2,0,PM,BROWARD             ,BROWARD             ,12,3,,WILTON MANOR        ,N. E. 26TH STREET,0,A,4,2,1,0,1,2,70,2,2,1,1,SINGLE MAIN TRACK   ,4,2,114,32,E,1,1,1,1,2,2,2,4,8,0,3,1,0,0,1,2,1,2,,0,  ,10206,443,,2014,                    ,Y,11,12C011,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,"UNKNOWN DRIVER HAD STOPPED ON THE CROSSING.  WHEN THE TRAIN APPROACHED, THE CROSSING PROTECTION EQUI",PMENT ACTIVATED AND THE DRIVER WAS ATTEMPTING TO MOVE OFF THE CROSSING BUT WAS UNSUCCESSFUL DUE TO T,RAFFIC.  THE LEAD ENGINE MISSED THE VEHICLE BUT AN UNKNOWN HOPPER STRUCK THE REAR BUMPER.  DRIVER FL,"ED THE SCENE AND THE DRIVER'S AGE, GENDER AND NUMBER OF VEHICLE OCCUPANTS IS UNKNOWN.  IT IS ALSO UN",KNOWN IF THE DRIVER SUSTAINED ANY INJURIES.  ,SYSTEM              ,A,2,2,
,14,12,FCEN,FC2814,,,    ,          ,14,12,FCEN,FC2814,,0,626443T,14,12,19,8,57,AM,TORONTO             ,ORANGE              ,12,3,,APOPKA              ,VULCAN ROAD         ,15,C,1,3,1,1,2,4,60,2,1,1,1,MAIN                ,2,1,1,17,R,2, ,1,2,2,2,2,2,8,600,3,1,0,0,1,2,1,3,,0,  ,807,152,,2014,                    ,Y,95,12C095,4,,,, , ,58,1,2,                    ,                    ,0,0,0,0,0,0,TRACTOR TRAILER DRIVER FAILED TO YIELD THE RIGHT OF WAY WHILE OPERATING ACROSS THE VULCAN ROAD GRADE,CROSSING AND WAS IMPACTED BY FCEN TRAIN 7031 SOUTH.,,,,ORLANDO             ,A,2,2,
,14,1,ABS ,X660414,,,    ,          ,14,1,ABS ,X660414,,0,306351X,14,1,24,6,18,AM,ABS                 ,TUSCALOOSA          ,1,3,,TUSCALOOSA          ,26TH AVE,40,A,1,3,1,1,1,4,20,1,1,1,1,SINGLE MAIN TRACK   ,3,2,20,8,E,3, ,1, ,2,2,1,3,8,5000,3,1,0,0,1,2,1,3,,0,  ,711,500,,2014,                    ,Y,125,01C125,4,,,, , ,67,1,2,                    ,                    ,0,0,0,0,0,0,AT 0618 ON 1-24-14 ABSR 121 WAS DEPARTING THE TUSCALOOSA YARD ONTO THE WARRIOR SUBDIVISION. APPROACH,ING CROSSING #306351 AT 26TH AVE ON THE WARRIOR SUBDIVISION THE ENGINEER STATED THAT HE WAS BLOWING,FOR THE CROSSING AND RUNNING A SPPED OF 8 MPH WHEN MOVING THROUGH THE CROSSING WHEN A CAR PULLED IN,FRONT OF THE TRAIN AND WAS HIT AND PUSHED 75FT DOWN THE TRACK. THE DRIVER OF THE CAR STATED THAT HE,HEARD THE TRAIN BUT THOUGHT THE TRAIN WAS FURTHER AWAY AND TRIED TO BEAT THE TRAIN OVER THE CROSSING,TUSCALOOSA          ,A,2,2,
,14,1,NS  ,108427,,,    ,          ,14,1,NS  ,108427,,1,728150X,14,1,6,3,15,PM,SMITHS              ,LEE                 ,1,3,,N/A                 ,CR 228/LEE RD,10,A,1,3,1,1,1,2,27,2,1,1,1,SINGLE MAIN TRACK   ,4,3,22,35,E,4,1,1,2,2,2,2,3,8,5000,2,1,0,1,1,2,1,1,,0,  ,3060807,77,,2014,                    ,Y,81,01C081,4,,,, , ,18,1,2,                    ,                    ,0,1,0,0,0,0,HWY-USER FAILED TO STOP AT GRADE CROSSING AND WAS STRUCK BY NS TRAIN 137A506.,,,,,ALABAMA             ,A,1,2,
,14,1,UP  ,0114LA008,,,    ,          ,14,1,UP  ,0114LA008,,0,810979D,14,1,15,1,18,AM,PEDLEY              ,RIVERSIDE           ,6,7,,PEDLEY              ,JURUPA ROAD         ,15,A,2,3,2,1,2,4,56,4,2,1,1,NO 2 MAIN,2,2,40,21,E,3,1,1,1,2,3,2,1,8,5000,3,1,0,0,1,2,1,1,,0,  ,1030607,78,,2014,                    ,Y,65,06C065,4,,,, , ,23,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: WENT THROUGH THE GATE - MOVING. DRIVER LEFT THE SCENE.,,,,,LOS ANGELES SUB     ,A,2,2,
,14,1,UP  ,0114LA017,,,    ,          ,14,1,UP  ,0114LA017,,0,746852R,14,1,21,8,58,AM,LOS ANGELES         ,LOS ANGELES         ,6,7,,LOS ANGELES         ,BOCA ST             ,0,B,1,1,1,1,1,4,75,2,1,1,1,NO 1 MAIN,2,5,126,10,R,4,1,1,1,2,2,2,4,8,4000,3,2,0,0,0,1,1,1,,0,  ,1030607,69,,2014,                    ,Y,37,06C037,4,,,, , ,43,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED ON CROSSING (BEFORE GATES DESCENDED).,,,,,ALHAMBRA SUB        ,A,1,2,
,14,10,SCAX,100914,,,    ,          ,14,10,UP  ,XXX       ,,0,906015V,14,10,9,7,35,PM,PEDLEY              ,RIVERSIDE           ,6,7,,RIVERSIDE           ,CLAY STREET         ,0,B,1,2,1,1,1,4,70,4,1,3,1,#1 MAIN,4,1,6,50,R,3,1,1,2,2,2,2,4,8,4500,3,2,0,0,0,2,1,6,,0,  ,106,213,,2014,                    ,Y,65,06C065,4,,,, , ,26,1,150,                    ,                    ,0,0,0,0,0,0,TRUCK DRIVER DROVE AROUND TEMPORARY BARRICADE ONTO CLAY STREET CROSSING AND WAS STRUCK BY TRAIN 410.,  DRIVER ABANDONED VEHICLE BEFORE COLLISION AND WAS UNAWARE CROSSING WAS TEMPORARILY CLOSED FOR GRAD,E SEPARATION.,,,RIVERSIDE           ,A,1,1,
K,14,5,ATK ,132660,,,    ,          ,14,5,UP  ,0514RS001,,0,751678U,14,5,3,1,39,PM,RICHMOND            ,CONTRA COSTA        ,6,7,,RICHMOND            ,CUTTING BLVD        ,,K,4,3,1,1,1,4,70,2,1,2,1,MAIN 2,4,1,5,50,E,4,1,1,1,1, ,2,1,8,0, , ,1,0,1,2,1,6,,1,  ,10306,112,,2014,                    ,Y,13,06C013,4,,,, , ,  ,1,120,                    ,                    ,1,0,0,0,0,0,"TRAIN 737 OPERATING WITH LOCOMOTIVE CDTX 2004 AND 5 CARS STRUCK A PEDESTRIAN AT MP 10.83, CUTTING BL",VD CROSSING.,,,,MARTINEZ            ,A,2,2,
,14,4,SJVR,SJV55614G,,,    ,          ,14,4,SJVR,SJV55614G,,0,752981U,14,4,25,9,37,AM,VISALIA             ,TULARE              ,6,7,,VISALIA             ,LESLIE ROAD         ,25,D,2,3,1,1,2,4,59,2,2,1,1,MAIN TRACK          ,1,1,8,10,R,4, ,1,2,3,2,2,3,8,800,3,1,0,0,1,2,1,3,,0,  ,7,0,,2014,                    ,Y,107,06C107,4,,,, , ,21,1,2,                    ,                    ,0,0,0,0,0,0,,,,,,GOSHEN              ,A,2,2,
,14,5,BNSF,CA0514204,,,    ,          ,14,5,BNSF,CA0514204,,0,026535Y,14,5,16,12,35,PM,CORONA              ,SAN BERNARDINO      ,6,7,,                    ,PRIVATE ROAD        ,5,C,2,3,1,1,1,2,103,2,1,1,1,MAIN 2 TRACK,4,4,87,48,R,3, , , ,2,2,2,3,8,2000,1,1,1,0,1,1,1,1,,1,  ,12,0,,2014,                    ,N,71,06C071,4,,,, , ,55,1,2,                    ,                    ,1,0,0,0,0,0,,,,,,SAN BERNARDINO      ,A,1,2,
,14,5,BNSF,CA0514205,,,    ,          ,14,5,BNSF,CA0514205,,1,926639R,14,5,30,4,15,PM,CITY OF COMMERCE    ,LOS ANGELES         ,6,7,,                    ,YARD                ,5,C,1,3,6,1,1,4,78,2,1,8,2,3864,2,5,0,9,R,3, ,1, ,1,2,2,3,8,5000,2,1,0,1,1,2,1,1,,0,  ,8,0,,2014,                    ,N,37,06C037,4,,,, , ,63,1,2,                    ,                    ,0,1,0,0,0,0,,,,,,SAN BERNARDINO      ,A,2,2,
,14,7,UP  ,0714LA002,,,    ,          ,14,7,UP  ,0714LA002,,0,440995P,14,7,4,2,0,AM,ICTF                ,LOS ANGELES         ,6,7,,LONG BEACH          ,YARD CROSSING       ,5,B,4,3,2,1,1,4,60,4,1,7,2,TRACK 805,1,2,119,8,E,4, , , ,2,2,2,2,8,500,3,1,0,0,1,2,1,1,,0,  ,12,51,,2014,                    ,N,37,06C037,4,,,, , ,40,1,2,                    ,                    ,0,0,0,0,0,0,HIGHWAY USER'S ACTIONS: STOPPED AND THEN PROCEEDED.,,,,,DOLORES IND LD      ,A,2,2,
K,14,1,ATK ,131444,,,    ,          ,,,SDNX,          ,,0,026866L,14,1,21,10,10,AM,SAN DIEGO           ,SAN DIEGO           ,6,7,,SAN DIEGO           ,HAWTHORNE ST        ,,K,4,3,1,1,1,4,68,2,1,2,1,MAIN 2,3,1,6,40,E,3,1,1,2,1, ,2,1,8,0, , ,1,0,0,2,1,6,,1,  ,102030607,140,,2014,                    ,Y,73,06C073,4,,,, , ,45,1,175,                    ,                    ,1,0,0,0,0,0,"TRAIN 564 OPERATING WITH LOCOMOTIVE E/464 AND 6 CARS STRUCK A PEDESTRIAN AT MP 266.89, HAWTHORN ST C",ROSSING.  THERE WAS NO EQUIPMENT DAMAGE.,,,,SAN DIEGO           ,A,1,2,
,14,12,NS  ,113437,,,    ,          ,14,12,NS  ,113437,,0,531648V,14,12,14,5,15,PM,WYOMING             ,KENT                ,10,2,,WYOMING             ,CR 74/SOUTHERN BLVD.,,K,2,3,3,1,1,2,41,3,1,1,1,SINGLE MAIN TRACK   ,3,3,128,2,E,2,1,1,2,1, , ,1,8,0, , ,1,0,0,2,1,1,,1,  ,1030607,102,,2014,                    ,Y,1,10C001,4,,,, , ,37,1,2,                    ,                    ,1,0,0,0,0,0,NS TRAIN STRUCK A HWY-USER AT A GRADE CROSSING WHEN THE PEDESTRIAN ATTEMPTED TO CRAWL UNDER THE TRAI,N.,,,,HARRISBURG          ,A,1,2,
,14,11,NS  ,113216,,,    ,          ,14,11,NS  ,113216,,0,532214L,14,11,30,1,0,AM,HARRINGTON          ,KENT                ,10,2,,N/A                 ,CR 289/RD 289MOORESX,25,A,3,3,2,1,2,2,35,4,1,1,1,SINGLE MAIN TRACK   ,3,2,54,5,E,2,1,1,2,2,2,2,3,8,10000,3,1,0,0,1,2,1,1,,0,  ,30710,98,,2014,                    ,Y,1,10C001,4,,,, , ,27,1,4,                    ,                    ,0,0,0,0,0,0,NS TRAIN WAS STRUCK BY HIGHWAY USER AT GRADE CROSSING. DRIVER'S AGE IS NOT AVAILABLE AT THIS TIME.,,,,,HARRISBURG          ,A,2,2,
,14,8,NS  ,111913,,,    ,          ,14,8,NS  ,111913,,0,593572M,14,8,25,3,1,PM,WILMINGTON          ,NEW CASTLE          ,10,2,,WILMINGTON          ,TERMINAL AVE        ,0,A,3,2,2,1,1,4,83,2,1,1,4,PORT CONTRACTOR LEAD,1,1,10,4,R,1, ,1,2,2,2,2,4,8,1000,3,1,0,0,1,2,1,1,,0,  ,7,60,,2014,                    ,Y,3,10C003,4,,,, , ,25,1,2,                    ,                    ,0,0,0,0,0,0,"NS TRAIN STRUCK VEHICLE THAT WAS STOPPED ON THE CROSSING. 
",,,,,HARRISBURG          ,A,2,2,
,14,3,CSX ,127400,,,    ,          ,14,3,CSX ,127400,,0,340419X,14,3,19,3,39,AM,ACWORTH             ,COBB                ,13,3,,ACWORTH             ,SCHOOL ST.          ,0,D,4,1,1,1,1,4,48,4,1,1,1,SINGLE MAIN         ,3,3,31,34,R,1,1,1,2,1,2,2,5,8,6500,3,2,0,0,0,2,1,1,,0,  ,1030611,191,,2014,                    ,Y,67,13C067,4,,,, , ,29,1,2,                    ,                    ,0,0,0,0,0,0,Q02618 STRUCK A 2011 FORD F250 PICKUP TRUCK THAT WAS PULLING A TRAILER AND GOT STUCK ON THE CROSSING,. THE TRUCK WAS UNOCCUPIED AT TIME OF IMPACT. PROTECTION ALSO AT CROSSING: ADVANCE WARNING.,,,,W AND A             ,A,1,2,
,14,4,CSX ,128587,,,    ,          ,14,4,CSX ,128587,,0,050466E,14,4,15,1,10,PM,HOGANSVILLE         ,TROUP               ,13,3,,HOGANSVILLE         ,ALLEN RD            ,0,B,3,2,1,1,1,4,45,2,2,1,1,SINGLE MAIN         ,3,2,109,35,E,2, ,1,2,2,2,2,4,8,200,3,2,0,0,0,2,1,1,,0,  ,807,249,,2014,                    ,Y,285,13C285,4,,,, , ,  , ,2,                    ,                    ,0,0,0,0,0,0,E01207 STRUCK AN ATTACHMENT ON THE FRONT OF A TREE TRIMMING TRUCK THAT HAD A CHIPPER CONNECTED TO TH,E REAR OF THE TRUCK. THE TRUCK WAS STOPPED WITH THE ATTACHMENT FOULING THE TRACK AT CROSSING. NO INJ,URIES INVOLVED. AGE AND GENDER OF DRIVER UNKNOWN.,,,AWP W OF A          ,A,2,2,
,14,1,NS  ,108463,,,    ,          ,14,1,NS  ,108463,,0,727602C,14,1,8,1,40,PM,SELMA               ,DALLAS              ,1,3,,SELMA               ,CITY/PLANT ST.      ,0,B,3,2,1,1,1,4,72,2,1,1,1,SINGLE MAIN TRACK   ,2,2,45,20,E,1, ,1,2,2,2,2,4,8,100,3,1,0,0,1,2,1,1,,0,  ,7,135,,2014,                    ,Y,47,01C047,4,,,, , ,43,1,2,                    ,                    ,0,0,0,0,0,0,NS TRAIN A14A408 TRAVELING NORTH INTO SELMA STRUCK REAR CENTER OF WASTE MANAGEMENT TRUCK THAT WAS FO,ULING THE RIGHT OF WAY OF CROSSING.,,,,ALABAMA             ,A,2,2,
,14,1,NS  ,108364,,,    ,          ,14,1,NS  ,108364,,0,727608T,14,1,2,1,20,PM,SELMA               ,DALLAS              ,1,3,,SELMA               ,MARIE FOSTER ST     ,5,B,3,3,1,1,1,4,57,2,2,1,1,SINGLE MAIN TRACK   ,2,1,11,15,E,2, ,1,2,2,2,2,2,8,100,3,1,0,0,1,2,1,1,,0,  ,807,150,,2014,                    ,Y,47,01C047,4,,,, , ,  ,2,2,                    ,                    ,0,0,0,0,0,0,HWY-USER PULLED INTO THE FOUL OF THE GRADE CROSSING AND WAS STRUCK IN THE LEFT REAR BY TRAIN A73. VE,"HICLE LEFT THE SCENE, DRIVERS INFORMATION UNKNOWN.",,,,ALABAMA             ,A,1,2,
